site,year,month,day,hour,temp,rh_avg,rain_mm,fog_ml
sauc,2011,8,12,4,8.05,100.9,0,0
sauc,2011,8,12,4,7.94,101,0,4.714
sauc,2011,8,12,4,7.91,100.9,0,0
sauc,2011,8,12,4,7.92,101,0,0
sauc,2011,8,12,5,7.87,100.9,0,4.714
sauc,2011,8,12,5,7.88,100.9,0,4.714
sauc,2011,8,12,5,7.74,100.9,0,0
sauc,2011,8,12,5,7.68,101,0,4.714
sauc,2011,8,12,6,7.74,100.9,0,0
sauc,2011,8,12,6,7.82,101,0,4.714
sauc,2011,8,12,6,7.89,101,0,0
sauc,2011,8,12,6,7.88,101,0,0
sauc,2011,8,12,7,7.93,101,0,0
sauc,2011,8,12,7,7.98,101,0,4.714
sauc,2011,8,12,7,8,101,0,0
sauc,2011,8,12,7,7.95,101,0,0
sauc,2011,8,12,8,7.99,101,0,0
sauc,2011,8,12,8,8.07,101,0,4.714
sauc,2011,8,12,8,8.2,101,0,0
sauc,2011,8,12,8,8.34,101,0,0
sauc,2011,8,12,9,8.39,100.9,0,0
sauc,2011,8,12,9,8.44,100.9,0,0
sauc,2011,8,12,9,8.52,100.9,0,0
sauc,2011,8,12,9,8.66,101,0,0
sauc,2011,8,12,10,8.56,101,0,0
sauc,2011,8,12,10,8.62,101,0,0
sauc,2011,8,12,10,8.76,101,0,0
sauc,2011,8,12,10,8.67,101,0,0
sauc,2011,8,12,11,8.64,101,0,0
sauc,2011,8,12,11,8.66,101,0,0
sauc,2011,8,12,11,8.49,101,0,0
sauc,2011,8,12,11,8.46,101,0,0
sauc,2011,8,12,12,8.52,101,0,0
sauc,2011,8,12,12,8.58,101,0,0
sauc,2011,8,12,12,8.68,100.9,0,0
sauc,2011,8,12,12,8.72,100.9,0,0
sauc,2011,8,12,13,8.71,100.9,0,0
sauc,2011,8,12,13,8.95,100.9,0,0
sauc,2011,8,12,13,9.27,100.8,0,0
sauc,2011,8,12,13,9.38,100.7,0,0
sauc,2011,8,12,14,9.78,100,0,0
sauc,2011,8,12,14,10.04,95.3,0,0
sauc,2011,8,12,14,10.33,92,0,0
sauc,2011,8,12,14,10.51,91,0,0
sauc,2011,8,12,15,12.05,89.3,0,0
sauc,2011,8,12,15,14.08,84.9,0,0
sauc,2011,8,12,15,15.23,82,0,0
sauc,2011,8,12,15,15.9,79.3,0,0
sauc,2011,8,12,16,15.28,79.4,0,0
sauc,2011,8,12,16,14.41,82,0,0
sauc,2011,8,12,16,13.23,85.2,0,0
sauc,2011,8,12,16,13.13,86.2,0,0
sauc,2011,8,12,17,12.95,85.4,0,0
sauc,2011,8,12,17,12.51,88.3,0,0
sauc,2011,8,12,17,12.02,89.1,0,0
sauc,2011,8,12,17,10.55,95.1,0,0
sauc,2011,8,12,18,9.82,97.4,0,0
sauc,2011,8,12,18,9.38,98,0,0
sauc,2011,8,12,18,8.82,98.9,0,0
sauc,2011,8,12,18,8.66,99.4,0,0
sauc,2011,8,12,19,8.41,99.5,0,0
sauc,2011,8,12,19,8.25,99.8,0,0
sauc,2011,8,12,19,8.03,100,0,0
sauc,2011,8,12,19,7.89,100.1,0,0
sauc,2011,8,12,20,7.71,100.3,0,0
sauc,2011,8,12,20,7.61,100.4,0,0
sauc,2011,8,12,20,7.52,100.4,0,0
sauc,2011,8,12,20,7.53,100.5,0,0
sauc,2011,8,12,21,7.49,100.6,0,0
sauc,2011,8,12,21,7.45,100.6,0,0
sauc,2011,8,12,21,7.4,100.7,0,0
sauc,2011,8,12,21,7.34,100.7,0,0
sauc,2011,8,12,22,7.34,100.8,0,0
sauc,2011,8,12,22,7.28,100.8,0,0
sauc,2011,8,12,22,7.2,100.8,0,0
sauc,2011,8,12,22,7.11,100.8,0,0
sauc,2011,8,12,23,7.1,100.9,0,0
sauc,2011,8,12,23,7.07,100.9,0,4.714
sauc,2011,8,12,23,7,100.9,0,0
sauc,2011,8,12,23,6.986,100.9,0,4.714
sauc,2011,8,13,0,6.946,101,0,4.714
sauc,2011,8,13,0,6.946,101,0,0
sauc,2011,8,13,0,6.968,101,0,4.714
sauc,2011,8,13,0,7,101,0,4.714
sauc,2011,8,13,1,6.973,101,0,0
sauc,2011,8,13,1,6.955,101,0,4.714
sauc,2011,8,13,1,7,101.1,0,0
sauc,2011,8,13,1,7.26,101,0,4.714
sauc,2011,8,13,2,7.53,101,0,0
sauc,2011,8,13,2,7.45,101,0,4.714
sauc,2011,8,13,2,7.4,101.1,0,0
sauc,2011,8,13,2,7.69,101,0,0
sauc,2011,8,13,3,7.68,101,0,4.714
sauc,2011,8,13,3,7.6,101,0,4.714
sauc,2011,8,13,3,7.65,101.1,0,4.714
sauc,2011,8,13,3,7.26,101.1,0,0
sauc,2011,8,13,4,7.76,101.1,0,4.714
sauc,2011,8,13,4,7.8,101,0,9.428
sauc,2011,8,13,4,7.91,101,0,9.428
sauc,2011,8,13,4,7.98,101,0,18.856
sauc,2011,8,13,5,8.07,101,0,23.57
sauc,2011,8,13,5,8.14,101,0,23.57
sauc,2011,8,13,5,8.17,101,0,18.856
sauc,2011,8,13,5,8.16,101,0,28.284
sauc,2011,8,13,6,8.2,101,0,18.856
sauc,2011,8,13,6,8.24,101,0,18.856
sauc,2011,8,13,6,8.28,101,0,14.142
sauc,2011,8,13,6,8.37,101,0,14.142
sauc,2011,8,13,7,8.38,101,0,4.714
sauc,2011,8,13,7,8.22,101,0,4.714
sauc,2011,8,13,7,8.2,101,0,0
sauc,2011,8,13,7,8.03,101,0,4.714
sauc,2011,8,13,8,7.98,101,0.1,4.714
sauc,2011,8,13,8,8.09,101,0,0
sauc,2011,8,13,8,8.19,101,0,0
sauc,2011,8,13,8,8.1,101,0,0
sauc,2011,8,13,9,7.94,101,0,0
sauc,2011,8,13,9,6.93,101,0,0
sauc,2011,8,13,9,7.08,101,0,0
sauc,2011,8,13,9,7.28,101,0,0
sauc,2011,8,13,10,7.59,101,0,0
sauc,2011,8,13,10,8.21,100.9,0,0
sauc,2011,8,13,10,9.07,100.8,0,0
sauc,2011,8,13,10,9.98,100.7,0,0
sauc,2011,8,13,11,12.82,100.7,0,0
sauc,2011,8,13,11,16.71,100.6,0,0
sauc,2011,8,13,11,17.07,100.3,0,0
sauc,2011,8,13,11,16.76,98.9,0,0
sauc,2011,8,13,12,16.43,89.5,0,0
sauc,2011,8,13,12,17.48,85.3,0,0
sauc,2011,8,13,12,18.15,82.5,0,0
sauc,2011,8,13,12,18.59,80.6,0,0
sauc,2011,8,13,13,18.97,79.3,0,0
sauc,2011,8,13,13,18.99,78.8,0,0
sauc,2011,8,13,13,20.24,77.5,0,0
sauc,2011,8,13,13,20.32,75.5,0,0
sauc,2011,8,13,14,20.51,74.5,0,0
sauc,2011,8,13,14,20.15,73.1,0,0
sauc,2011,8,13,14,20.05,71.2,0,0
sauc,2011,8,13,14,19.67,71.1,0,0
sauc,2011,8,13,15,19.46,71.4,0,0
sauc,2011,8,13,15,19.56,70.2,0,0
sauc,2011,8,13,15,20.63,70.1,0,0
sauc,2011,8,13,15,20.17,70.1,0,0
sauc,2011,8,13,16,19.87,70.9,0,0
sauc,2011,8,13,16,20.26,70.8,0,0
sauc,2011,8,13,16,19.92,72.6,0,0
sauc,2011,8,13,16,18.72,74,0,0
sauc,2011,8,13,17,18.77,73.8,0,0
sauc,2011,8,13,17,19.05,72.9,0,0
sauc,2011,8,13,17,18.26,74.3,0,0
sauc,2011,8,13,17,17.66,76.8,0,0
sauc,2011,8,13,18,16.67,79.1,0,0
sauc,2011,8,13,18,15.86,82.4,0,0
sauc,2011,8,13,18,14.79,86.5,0,0
sauc,2011,8,13,18,13.29,93.2,0,0
sauc,2011,8,13,19,12.57,96,0,0
sauc,2011,8,13,19,12.25,96.1,0,0
sauc,2011,8,13,19,11.94,96.2,0,0
sauc,2011,8,13,19,11.3,97.3,0,0
sauc,2011,8,13,20,11,98.4,0,0
sauc,2011,8,13,20,10.77,98.9,0,0
sauc,2011,8,13,20,10.41,99.2,0,0
sauc,2011,8,13,20,10.15,99.7,0,0
sauc,2011,8,13,21,9.99,100,0,0
sauc,2011,8,13,21,9.84,100.1,0,0
sauc,2011,8,13,21,9.73,100.2,0,0
sauc,2011,8,13,21,9.65,100.3,0,0
sauc,2011,8,13,22,9.54,100.4,0,0
sauc,2011,8,13,22,9.46,100.5,0,0
sauc,2011,8,13,22,9.36,100.5,0,0
sauc,2011,8,13,22,9.26,100.6,0,4.714
sauc,2011,8,13,23,9.15,100.6,0,0
sauc,2011,8,13,23,9.02,100.6,0,4.714
sauc,2011,8,13,23,9.13,100.7,0,0
sauc,2011,8,13,23,9.79,100.7,0,4.714
sauc,2011,8,14,0,9.82,100.7,0,0
sauc,2011,8,14,0,9.76,100.7,0,0
sauc,2011,8,14,0,9.72,100.7,0,0
sauc,2011,8,14,0,9.74,100.7,0,0
sauc,2011,8,14,1,9.77,100.7,0,0
sauc,2011,8,14,1,9.8,100.7,0,14.142
sauc,2011,8,14,1,9.7,100.7,0,14.142
sauc,2011,8,14,1,9.65,100.8,0,14.142
sauc,2011,8,14,2,9.64,100.8,0,14.142
sauc,2011,8,14,2,9.55,100.7,0,14.142
sauc,2011,8,14,2,9.46,100.8,0,9.428
sauc,2011,8,14,2,9.38,100.8,0,9.428
sauc,2011,8,14,3,9.29,100.8,0,9.428
sauc,2011,8,14,3,9.24,100.8,0,14.142
sauc,2011,8,14,3,9.16,100.8,0,18.856
sauc,2011,8,14,3,9.16,100.8,0,23.57
sauc,2011,8,14,4,9.17,100.8,0,18.856
sauc,2011,8,14,4,9.17,100.8,0,18.856
sauc,2011,8,14,4,9.12,100.9,0,14.142
sauc,2011,8,14,4,9.11,100.9,0,14.142
sauc,2011,8,14,5,9,100.9,0,0
sauc,2011,8,14,5,8.7,100.9,0,4.714
sauc,2011,8,14,5,8.73,100.9,0,0
sauc,2011,8,14,5,8.7,100.9,0,4.714
sauc,2011,8,14,6,8.62,100.9,0,0
sauc,2011,8,14,6,8.51,100.9,0,0
sauc,2011,8,14,6,8.58,101,0,0
sauc,2011,8,14,6,8.66,101,0,4.714
sauc,2011,8,14,7,8.69,101,0,0
sauc,2011,8,14,7,8.7,101,0,0
sauc,2011,8,14,7,8.64,101,0,4.714
sauc,2011,8,14,7,8.84,100.9,0,0
sauc,2011,8,14,8,8.9,101,0,4.714
sauc,2011,8,14,8,9.16,100.9,0,0
sauc,2011,8,14,8,9.16,100.9,0,0
sauc,2011,8,14,8,9.35,100.9,0,0
sauc,2011,8,14,9,9.39,100.9,0,4.714
sauc,2011,8,14,9,10,100.9,0,0
sauc,2011,8,14,9,10.3,100.9,0,0
sauc,2011,8,14,9,10.61,100.8,0,0
sauc,2011,8,14,10,11.71,100.7,0,0
sauc,2011,8,14,10,12.42,100.5,0,0
sauc,2011,8,14,10,12.72,100.4,0,0
sauc,2011,8,14,10,12.97,99.9,0,0
sauc,2011,8,14,11,15.73,97.2,0,0
sauc,2011,8,14,11,18.36,87.6,0,0
sauc,2011,8,14,11,17.46,83.6,0,0
sauc,2011,8,14,11,17.65,81.2,0,0
sauc,2011,8,14,12,19.78,78.6,0,0
sauc,2011,8,14,12,19.7,73.5,0,0
sauc,2011,8,14,12,19.73,73.2,0,0
sauc,2011,8,14,12,19.68,72.3,0,0
sauc,2011,8,14,13,19.38,72.6,0,0
sauc,2011,8,14,13,19.53,72.8,0,0
sauc,2011,8,14,13,19.86,72.4,0,0
sauc,2011,8,14,13,19.56,71.7,0,0
sauc,2011,8,14,14,18.33,75.3,0,0
sauc,2011,8,14,14,17.84,77.6,0,0
sauc,2011,8,14,14,17.44,78,0,0
sauc,2011,8,14,14,16.22,81.6,0,0
sauc,2011,8,14,15,15.97,83,0,0
sauc,2011,8,14,15,15.97,82,0,0
sauc,2011,8,14,15,15.69,83.9,0,0
sauc,2011,8,14,15,15.69,83.9,0,0
sauc,2011,8,14,16,15.73,81.8,0,0
sauc,2011,8,14,16,15.89,80.7,0,0
sauc,2011,8,14,16,15.85,80.5,0,0
sauc,2011,8,14,16,16.42,78,0,0
sauc,2011,8,14,17,16.3,78.6,0,0
sauc,2011,8,14,17,15.72,80.7,0,0
sauc,2011,8,14,17,15.04,83.2,0,0
sauc,2011,8,14,17,14.4,85.3,0,0
sauc,2011,8,14,18,13.83,87.7,0,0
sauc,2011,8,14,18,13.51,89,0,0
sauc,2011,8,14,18,13.48,88.1,0,0
sauc,2011,8,14,18,13.03,88.9,0,0
sauc,2011,8,14,19,12.61,90.7,0,0
sauc,2011,8,14,19,12.14,92.5,0,0
sauc,2011,8,14,19,11.73,94.2,0,0
sauc,2011,8,14,19,11.4,95.5,0,0
sauc,2011,8,14,20,11.11,96.4,0,0
sauc,2011,8,14,20,10.97,96.9,0,0
sauc,2011,8,14,20,10.77,97.3,0,0
sauc,2011,8,14,20,10.68,97.7,0,0
sauc,2011,8,14,21,10.64,97.8,0,0
sauc,2011,8,14,21,10.54,97.9,0,0
sauc,2011,8,14,21,10.48,98,0,0
sauc,2011,8,14,21,10.37,98.4,0,0
sauc,2011,8,14,22,10.29,98.6,0,0
sauc,2011,8,14,22,10.23,98.8,0,0
sauc,2011,8,14,22,10.11,99.1,0,0
sauc,2011,8,14,22,10,99.4,0,0
sauc,2011,8,14,23,9.87,99.5,0,0
sauc,2011,8,14,23,9.76,99.6,0,0
sauc,2011,8,14,23,9.63,99.6,0,0
sauc,2011,8,14,23,9.5,99.6,0,0
sauc,2011,8,15,0,9.85,99.7,0,0
sauc,2011,8,15,0,9.55,99.8,0,0
sauc,2011,8,15,0,10.58,100,0,0
sauc,2011,8,15,0,10.98,100.1,0,0
sauc,2011,8,15,1,11.3,100,0,0
sauc,2011,8,15,1,12.29,97.2,0,0
sauc,2011,8,15,1,13.88,90.9,0,0
sauc,2011,8,15,1,14.13,88.6,0,0
sauc,2011,8,15,2,13.44,90.2,0,0
sauc,2011,8,15,2,13.27,91.4,0,0
sauc,2011,8,15,2,13.4,89.7,0,0
sauc,2011,8,15,2,13.53,86.2,0,0
sauc,2011,8,15,3,12.83,88.3,0,0
sauc,2011,8,15,3,12.8,88.3,0,0
sauc,2011,8,15,3,12.83,89.7,0,0
sauc,2011,8,15,3,12.27,90.6,0,0
sauc,2011,8,15,4,12.5,90.1,0,0
sauc,2011,8,15,4,12.41,90.1,0,0
sauc,2011,8,15,4,12.08,90.6,0,0
sauc,2011,8,15,4,12.29,91.1,0,0
sauc,2011,8,15,5,12.43,91.5,0,0
sauc,2011,8,15,5,12.55,91.4,0,0
sauc,2011,8,15,5,12.67,91.1,0,0
sauc,2011,8,15,5,12.45,93,0,0
sauc,2011,8,15,6,11.95,94.8,0,0
sauc,2011,8,15,6,11.81,96.4,0,0
sauc,2011,8,15,6,11.67,97.1,0,0
sauc,2011,8,15,6,11.42,98.1,0,0
sauc,2011,8,15,7,11.35,99,0,0
sauc,2011,8,15,7,11.36,99.3,0,0
sauc,2011,8,15,7,11.23,99.4,0,0
sauc,2011,8,15,7,11.07,99.3,0,0
sauc,2011,8,15,8,10.98,99.2,0,0
sauc,2011,8,15,8,11.22,99.2,0,0
sauc,2011,8,15,8,11.85,98.9,0,0
sauc,2011,8,15,8,12.85,98.3,0,0
sauc,2011,8,15,9,14.08,96.8,0,0
sauc,2011,8,15,9,15.61,94.5,0,0
sauc,2011,8,15,9,15.48,92.2,0,0
sauc,2011,8,15,9,17.09,87.4,0,0
sauc,2011,8,15,10,18.85,81.8,0,0
sauc,2011,8,15,10,19.45,80.3,0,0
sauc,2011,8,15,10,18.29,80.6,0,0
sauc,2011,8,15,10,18.39,80.3,0,0
sauc,2011,8,15,11,18.36,79.7,0,0
sauc,2011,8,15,11,18.36,80.1,0,0
sauc,2011,8,15,11,18.51,79.9,0,0
sauc,2011,8,15,11,19.89,78.5,0,0
sauc,2011,8,15,12,22.36,76,0,0
sauc,2011,8,15,12,21.99,71.4,0,0
sauc,2011,8,15,12,22.27,68.95,0,0
sauc,2011,8,15,12,22.95,67.36,0,0
sauc,2011,8,15,13,23.76,66.48,0,0
sauc,2011,8,15,13,22.67,66.05,0,0
sauc,2011,8,15,13,21.64,67.39,0,0
sauc,2011,8,15,13,21.4,68.73,0,0
sauc,2011,8,15,14,21.82,67.27,0,0
sauc,2011,8,15,14,22.05,64.13,0,0
sauc,2011,8,15,14,21.6,62.09,0,0
sauc,2011,8,15,14,21.38,62.92,0,0
sauc,2011,8,15,15,20.89,62.78,0,0
sauc,2011,8,15,15,20.66,64.29,0,0
sauc,2011,8,15,15,20.28,65.23,0,0
sauc,2011,8,15,15,20.22,65.18,0,0
sauc,2011,8,15,16,20.38,63.64,0,0
sauc,2011,8,15,16,19.69,65.36,0,0
sauc,2011,8,15,16,18.86,69.96,0,0
sauc,2011,8,15,16,18.19,72.8,0,0
sauc,2011,8,15,17,17.54,75,0,0
sauc,2011,8,15,17,17.16,76.1,0,0
sauc,2011,8,15,17,16.91,77.1,0,0
sauc,2011,8,15,17,16.9,76.9,0,0
sauc,2011,8,15,18,16.93,76.9,0,0
sauc,2011,8,15,18,16.65,77.3,0,0
sauc,2011,8,15,18,16.39,78,0,0
sauc,2011,8,15,18,16.12,79,0,0
sauc,2011,8,15,19,15.47,81.3,0,0
sauc,2011,8,15,19,14.98,83.6,0,0
sauc,2011,8,15,19,14.27,85.9,0,0
sauc,2011,8,15,19,13.53,88.7,0,0
sauc,2011,8,15,20,13.16,89.8,0,0
sauc,2011,8,15,20,12.89,90.7,0,0
sauc,2011,8,15,20,12.7,91.7,0,0
sauc,2011,8,15,20,12.53,92.4,0,0
sauc,2011,8,15,21,12.37,93,0,0
sauc,2011,8,15,21,12.43,91.9,0,0
sauc,2011,8,15,21,12.54,90.5,0,0
sauc,2011,8,15,21,13.08,86.7,0,0
sauc,2011,8,15,22,13.71,82.4,0,0
sauc,2011,8,15,22,14.49,77.8,0,0
sauc,2011,8,15,22,14.29,78.1,0,0
sauc,2011,8,15,22,14.81,74.6,0,0
sauc,2011,8,15,23,14.16,79.2,0,0
sauc,2011,8,15,23,13.41,84.4,0,0
sauc,2011,8,15,23,12.86,88.2,0,0
sauc,2011,8,15,23,12.46,91.2,0,0
sauc,2011,8,16,0,12.13,93.1,0,0
sauc,2011,8,16,0,11.98,94.1,0,0
sauc,2011,8,16,0,11.71,95.8,0,0
sauc,2011,8,16,0,11.39,97,0,0
sauc,2011,8,16,1,11.35,97,0,0
sauc,2011,8,16,1,11.27,96.6,0,0
sauc,2011,8,16,1,11.26,96,0,0
sauc,2011,8,16,1,11.1,96.8,0,0
sauc,2011,8,16,2,10.86,97.9,0,0
sauc,2011,8,16,2,10.63,98.7,0,0
sauc,2011,8,16,2,10.44,99.2,0,0
sauc,2011,8,16,2,10.28,99.6,0,0
sauc,2011,8,16,3,10.03,99.8,0,0
sauc,2011,8,16,3,9.92,100,0,0
sauc,2011,8,16,3,9.81,100.2,0,0
sauc,2011,8,16,3,9.64,100.3,0,0
sauc,2011,8,16,4,9.53,100.4,0,0
sauc,2011,8,16,4,9.42,100.4,0,0
sauc,2011,8,16,4,9.32,100.5,0,0
sauc,2011,8,16,4,9.22,100.6,0,0
sauc,2011,8,16,5,8.89,100.6,0,0
sauc,2011,8,16,5,8.83,100.6,0,0
sauc,2011,8,16,5,8.92,100.7,0,0
sauc,2011,8,16,5,9.19,100.7,0,0
sauc,2011,8,16,6,9.21,100.7,0,0
sauc,2011,8,16,6,9.24,100.7,0,0
sauc,2011,8,16,6,9.22,100.7,0,0
sauc,2011,8,16,6,8.95,100.8,0,0
sauc,2011,8,16,7,9.08,100.8,0,0
sauc,2011,8,16,7,9.46,100.8,0,0
sauc,2011,8,16,7,9.55,100.8,0,0
sauc,2011,8,16,7,9.67,100.7,0,0
sauc,2011,8,16,8,10.31,100.7,0,0
sauc,2011,8,16,8,11.28,100.6,0,0
sauc,2011,8,16,8,12.61,100.4,0,0
sauc,2011,8,16,8,13.59,99.7,0,0
sauc,2011,8,16,9,13.99,95.7,0,0
sauc,2011,8,16,9,14.71,90.6,0,0
sauc,2011,8,16,9,15.41,86.3,0,0
sauc,2011,8,16,9,15.63,85.5,0,0
sauc,2011,8,16,10,15.69,84.8,0,0
sauc,2011,8,16,10,15.73,84.7,0,0
sauc,2011,8,16,10,15.66,83.4,0,0
sauc,2011,8,16,10,15.65,84.1,0,0
sauc,2011,8,16,11,16.01,82.9,0,0
sauc,2011,8,16,11,15.93,84.8,0,0
sauc,2011,8,16,11,15.8,86.1,0,0
sauc,2011,8,16,11,15.25,88.9,0,0
sauc,2011,8,16,12,14.61,90.8,0,0
sauc,2011,8,16,12,14.64,90.8,0,0
sauc,2011,8,16,12,14.72,90.6,0,0
sauc,2011,8,16,12,15.21,88.6,0,0
sauc,2011,8,16,13,16.42,84.9,0,0
sauc,2011,8,16,13,16.99,82.9,0,0
sauc,2011,8,16,13,16.61,83.3,0,0
sauc,2011,8,16,13,16.88,82.4,0,0
sauc,2011,8,16,14,17.04,81,0,0
sauc,2011,8,16,14,17.4,79.5,0,0
sauc,2011,8,16,14,17.08,79.1,0,0
sauc,2011,8,16,14,16.49,80.3,0,0
sauc,2011,8,16,15,15.89,82.8,0,0
sauc,2011,8,16,15,14.73,86.1,0,0
sauc,2011,8,16,15,14.25,87.8,0,0
sauc,2011,8,16,15,14.19,88,0,0
sauc,2011,8,16,16,13.58,89.8,0,0
sauc,2011,8,16,16,13.1,91.3,0,0
sauc,2011,8,16,16,12.7,93,0,0
sauc,2011,8,16,16,12.54,93.7,0,0
sauc,2011,8,16,17,12.29,94.2,0,0
sauc,2011,8,16,17,12.12,95.2,0,0
sauc,2011,8,16,17,11.81,96.5,0,0
sauc,2011,8,16,17,11.5,97.6,0,0
sauc,2011,8,16,18,11.32,98.3,0,0
sauc,2011,8,16,18,11.06,98.7,0,0
sauc,2011,8,16,18,10.91,99.2,0,0
sauc,2011,8,16,18,10.72,99.5,0,0
sauc,2011,8,16,19,10.61,99.8,0,0
sauc,2011,8,16,19,10.45,99.9,0,0
sauc,2011,8,16,19,10.25,100,0,0
sauc,2011,8,16,19,10.11,100.2,0,0
sauc,2011,8,16,20,10.02,100.3,0,0
sauc,2011,8,16,20,9.86,100.4,0,0
sauc,2011,8,16,20,9.78,100.4,0,0
sauc,2011,8,16,20,9.76,100.6,0,0
sauc,2011,8,16,21,9.68,100.6,0,0
sauc,2011,8,16,21,9.58,100.6,0,0
sauc,2011,8,16,21,9.49,100.7,0,0
sauc,2011,8,16,21,9.44,100.7,0,0
sauc,2011,8,16,22,9.39,100.7,0,4.714
sauc,2011,8,16,22,9.31,100.8,0,0
sauc,2011,8,16,22,9.21,100.8,0,4.714
sauc,2011,8,16,22,9.13,100.8,0,0
sauc,2011,8,16,23,9.11,100.8,0,0
sauc,2011,8,16,23,9.03,100.9,0,0
sauc,2011,8,16,23,9.02,100.9,0,4.714
sauc,2011,8,16,23,9,100.9,0,4.714
sauc,2011,8,17,0,8.93,100.9,0,0
sauc,2011,8,17,0,8.88,100.9,0,4.714
sauc,2011,8,17,0,8.76,100.9,0,9.428
sauc,2011,8,17,0,8.79,100.9,0,4.714
sauc,2011,8,17,1,8.79,101,0,0
sauc,2011,8,17,1,8.81,101,0,9.428
sauc,2011,8,17,1,8.79,101,0,4.714
sauc,2011,8,17,1,8.72,101,0,4.714
sauc,2011,8,17,2,8.67,101,0,4.714
sauc,2011,8,17,2,8.64,101,0,4.714
sauc,2011,8,17,2,8.66,101,0,9.428
sauc,2011,8,17,2,8.63,101,0,4.714
sauc,2011,8,17,3,8.5,101,0,9.428
sauc,2011,8,17,3,8.44,101,0,9.428
sauc,2011,8,17,3,8.39,101.1,0,4.714
sauc,2011,8,17,3,8.33,101.1,0,9.428
sauc,2011,8,17,4,8.28,101.1,0,4.714
sauc,2011,8,17,4,8.22,101.1,0,4.714
sauc,2011,8,17,4,8.16,101.1,0,4.714
sauc,2011,8,17,4,8.17,101.1,0,4.714
sauc,2011,8,17,5,8.05,101.1,0,4.714
sauc,2011,8,17,5,8.02,101.1,0,0
sauc,2011,8,17,5,7.94,101.1,0,4.714
sauc,2011,8,17,5,7.9,101.1,0,9.428
sauc,2011,8,17,6,7.91,101.1,0,4.714
sauc,2011,8,17,6,7.92,101.1,0,9.428
sauc,2011,8,17,6,7.9,101.1,0,14.142
sauc,2011,8,17,6,7.98,101.1,0,14.142
sauc,2011,8,17,7,8.07,101.1,0,9.428
sauc,2011,8,17,7,8.22,101.1,0,9.428
sauc,2011,8,17,7,8.34,101.1,0,4.714
sauc,2011,8,17,7,8.45,101,0,9.428
sauc,2011,8,17,8,8.59,101.1,0,4.714
sauc,2011,8,17,8,8.79,101,0,4.714
sauc,2011,8,17,8,8.82,101,0,0
sauc,2011,8,17,8,8.88,101,0,4.714
sauc,2011,8,17,9,8.78,101,0,0
sauc,2011,8,17,9,8.72,101,0,0
sauc,2011,8,17,9,8.81,101,0,0
sauc,2011,8,17,9,8.93,101,0,0
sauc,2011,8,17,10,9.14,101,0,0
sauc,2011,8,17,10,9.51,100.9,0,0
sauc,2011,8,17,10,9.93,100.9,0,0
sauc,2011,8,17,10,10.23,100.8,0,0
sauc,2011,8,17,11,10.37,100.9,0,0
sauc,2011,8,17,11,10.55,100.8,0,0
sauc,2011,8,17,11,11.05,100.8,0,0
sauc,2011,8,17,11,11.55,100.7,0,0
sauc,2011,8,17,12,12.44,100.2,0,0
sauc,2011,8,17,12,13.27,94.3,0,0
sauc,2011,8,17,12,13.81,88.1,0,0
sauc,2011,8,17,12,14.14,86.1,0,0
sauc,2011,8,17,13,14.65,83.9,0,0
sauc,2011,8,17,13,14.83,83.8,0,0
sauc,2011,8,17,13,14.93,83.5,0,0
sauc,2011,8,17,13,15.21,81,0,0
sauc,2011,8,17,14,14.48,82.6,0,0
sauc,2011,8,17,14,14.15,83.9,0,0
sauc,2011,8,17,14,14.42,84.1,0,0
sauc,2011,8,17,14,15.3,81.4,0,0
sauc,2011,8,17,15,15.59,80.5,0,0
sauc,2011,8,17,15,15.16,81.7,0,0
sauc,2011,8,17,15,14.69,83.4,0,0
sauc,2011,8,17,15,13.87,86.7,0,0
sauc,2011,8,17,16,13.19,90.4,0,0
sauc,2011,8,17,16,13.34,89.4,0,0
sauc,2011,8,17,16,12.73,91.4,0,0
sauc,2011,8,17,16,12.12,94,0,0
sauc,2011,8,17,17,11.91,94.4,0,0
sauc,2011,8,17,17,12.07,93.6,0,0
sauc,2011,8,17,17,12.24,93.3,0,0
sauc,2011,8,17,17,12.08,93.6,0,0
sauc,2011,8,17,18,11.57,95.7,0,0
sauc,2011,8,17,18,11.16,96.9,0,0
sauc,2011,8,17,18,10.89,97.8,0,0
sauc,2011,8,17,18,10.6,98.4,0,0
sauc,2011,8,17,19,10.33,99,0,0
sauc,2011,8,17,19,10.13,99.4,0,0
sauc,2011,8,17,19,9.99,99.8,0,0
sauc,2011,8,17,19,9.89,99.8,0,0
sauc,2011,8,17,20,9.86,99.8,0,0
sauc,2011,8,17,20,9.79,99.7,0,0
sauc,2011,8,17,20,9.73,99.6,0,0
sauc,2011,8,17,20,9.63,99.7,0,0
sauc,2011,8,17,21,9.64,99.7,0,0
sauc,2011,8,17,21,9.56,99.6,0,0
sauc,2011,8,17,21,9.57,99.6,0,0
sauc,2011,8,17,21,9.54,99.5,0,0
sauc,2011,8,17,22,9.45,99.5,0,0
sauc,2011,8,17,22,9.43,99.6,0,0
sauc,2011,8,17,22,9.39,99.5,0,0
sauc,2011,8,17,22,9.34,99.8,0,0
sauc,2011,8,17,23,9.28,100.1,0,0
sauc,2011,8,17,23,9.21,100.3,0,0
sauc,2011,8,17,23,9.14,100.4,0,0
sauc,2011,8,17,23,9.03,100.4,0,0
sauc,2011,8,18,0,8.98,100.5,0,0
