time,precip_in,wind_speed_mpg,wind_dir_deg,temp_avg_F,fuel_temp_F,rel_humid,batt_v,perc_fuel_moisture,gust_max_dir,gust_max_speed,solar_rad
607081100,16.71,2,135,88,-9999,38,13.7,-9999,247,9,49.37
607081200,16.71,3,182,86,-9999,42,13.7,-9999,90,10,67.26
607081300,16.71,3,340,90,-9999,35,13.6,-9999,292,6,83
607081400,16.71,1,267,91,-9999,33,13.6,-9999,236,7,78.18
607081500,16.71,5,282,86,-9999,38,13.6,-9999,275,8,67.78
607081600,16.71,1,273,90,-9999,32,13.6,-9999,270,8,53.41
607081700,16.71,3,284,81,-9999,43,13.7,-9999,308,6,37.33
607081800,16.71,4,288,75,-9999,53,13.2,-9999,291,5,20.38
607081900,16.71,4,283,65,-9999,70,12.9,-9999,275,7,4.989
607082000,16.71,0,291,62,-9999,76,12.8,-9999,280,5,0
607082100,16.71,0,233,59,-9999,80,12.8,-9999,238,0,0
607082200,16.71,0,271,58,-9999,83,12.7,-9999,269,0,0
607082300,16.71,0,197,55,-9999,91,12.7,-9999,289,4,0
607090000,16.71,0,262,54,-9999,93,12.7,-9999,217,5,0
607090100,16.71,0,101,53,-9999,95,12.7,-9999,104,0,0
607090200,16.71,0,85,52,-9999,95,12.7,-9999,85,0,0
607090300,16.71,0,281,52,-9999,96,12.6,-9999,283,0,0
607090400,16.71,0,101,53,-9999,97,12.6,-9999,76,0,0
607090500,16.71,0,158,53,-9999,97,12.6,-9999,289,3,0
607090600,16.71,0,249,56,-9999,97,12.9,-9999,249,0,0.6881
607090700,16.71,3,39,67,-9999,79,13.9,-9999,106,9,15.91
607090800,16.71,2,66,74,-9999,58,13.8,-9999,91,7,38.36
607090900,16.71,2,231,77,-9999,59,13.8,-9999,87,11,51.69
607091000,16.71,2,62,77,-9999,58,13.8,-9999,246,10,63.73
607091100,16.71,1,236,82,-9999,49,13.7,-9999,67,7,64.08
607091200,16.71,3,6,83,-9999,47,13.7,-9999,213,6,43.26
607091300,16.71,1,148,82,-9999,46,13.7,-9999,37,7,55.56
607091400,16.71,3,280,82,-9999,44,13.7,-9999,291,7,71.05
607091500,16.71,2,120,86,-9999,40,13.7,-9999,319,8,67.52
607091600,16.71,4,282,81,-9999,44,13.7,-9999,303,6,54.1
607091700,16.71,3,280,78,-9999,49,13.7,-9999,287,6,37.67
607091800,16.71,4,294,72,-9999,59,13.2,-9999,308,6,20.73
607091900,16.71,4,272,62,-9999,79,12.9,-9999,274,7,5.075
607092000,16.71,0,45,58,-9999,87,12.8,-9999,257,8,0
607092100,16.71,0,261,56,-9999,92,12.8,-9999,263,4,0
607092200,16.71,0,220,55,-9999,94,12.7,-9999,97,3,0
607092300,16.71,0,269,55,-9999,95,12.7,-9999,218,3,0
607100000,16.71,0,264,56,-9999,95,12.7,-9999,285,0,0
607100100,16.71,0,313,57,-9999,96,12.7,-9999,291,0,0
607100200,16.71,0,290,58,-9999,95,12.7,-9999,245,4,0
607100300,16.71,3,71,58,-9999,95,12.7,-9999,77,7,0
607100400,16.71,0,291,58,-9999,95,12.6,-9999,71,5,0
607100500,16.71,2,276,59,-9999,95,12.6,-9999,258,5,0
607100600,16.71,3,71,59,-9999,94,12.7,-9999,91,7,2.064
607100700,16.71,0,43,61,-9999,92,13.5,-9999,25,7,8.515
607100800,16.71,2,63,70,-9999,71,13.8,-9999,77,5,18.75
607100900,16.71,6,85,70,-9999,68,13.8,-9999,80,11,43.61
607101000,16.71,2,168,76,-9999,57,13.8,-9999,216,10,68.38
607101100,16.71,4,233,76,-9999,56,13.7,-9999,239,10,77.58
607101200,16.71,1,65,78,-9999,55,13.7,-9999,7,9,83
607101300,16.71,3,316,77,-9999,55,13.7,-9999,86,8,82.91
607101400,16.71,1,63,78,-9999,54,13.7,-9999,149,8,77.5
607101500,16.71,0,173,81,-9999,48,13.7,-9999,244,7,67
607101600,16.71,2,274,79,-9999,50,13.7,-9999,303,7,53.15
607101700,16.71,1,284,76,-9999,52,13.7,-9999,339,5,37.16
607101800,16.71,2,285,69,-9999,63,13.3,-9999,292,5,20.21
607101900,16.71,2,278,59,-9999,83,12.9,-9999,288,6,4.817
607102000,16.71,0,262,55,-9999,92,12.8,-9999,293,4,0
607102100,16.71,1,270,54,-9999,94,12.8,-9999,297,4,0
607102200,16.71,0,123,53,-9999,95,12.7,-9999,294,6,0
607102300,16.71,0,312,55,-9999,96,12.7,-9999,303,5,0
607110000,16.71,0,315,57,-9999,95,12.7,-9999,276,4,0
607110100,16.71,0,279,58,-9999,94,12.7,-9999,290,3,0
607110200,16.71,0,298,59,-9999,94,12.7,-9999,292,4,0
607110300,16.71,0,211,59,-9999,94,12.7,-9999,100,3,0
607110400,16.71,0,291,59,-9999,93,12.6,-9999,285,3,0
607110500,16.71,1,59,59,-9999,94,12.6,-9999,76,5,0
607110600,16.71,0,295,58,-9999,96,12.6,-9999,73,6,1.376
607110700,16.71,4,75,59,-9999,94,13.3,-9999,73,7,6.193
607110800,16.71,0,31,67,-9999,77,13.9,-9999,82,5,13.42
607110900,16.71,3,53,75,-9999,58,13.8,-9999,34,8,3.698
607111000,16.71,3,293,75,-9999,58,13.8,-9999,190,8,6.193
607111100,16.71,1,67,75,-9999,60,13.7,-9999,139,10,9.977
607111200,16.71,3,287,79,-9999,51,13.7,-9999,265,8,10.92
607111300,16.71,2,12,78,-9999,52,13.7,-9999,16,8,14.97
607111400,16.71,2,336,78,-9999,49,13.7,-9999,323,8,24.08
607111500,16.71,3,305,77,-9999,52,13.7,-9999,32,9,38.88
607111600,16.71,2,286,80,-9999,47,13.7,-9999,282,6,53.33
607111700,16.71,3,270,75,-9999,53,13.7,-9999,281,7,37.16
607111800,16.71,3,286,71,-9999,60,13.3,-9999,287,5,20.13
607111900,16.71,2,253,63,-9999,75,12.9,-9999,251,5,4.903
607112000,16.71,0,260,60,-9999,84,12.8,-9999,279,5,0
607112100,16.71,0,89,57,-9999,87,12.8,-9999,118,4,0
607112200,16.71,0,98,56,-9999,86,12.7,-9999,256,4,0
607112300,16.71,0,315,54,-9999,85,12.7,-9999,308,0,0
607120000,16.71,0,308,53,-9999,89,12.7,-9999,30,0,0
607120100,16.71,0,91,52,-9999,87,12.7,-9999,118,3,0
607120200,16.71,0,261,52,-9999,88,12.7,-9999,234,0,0
607120300,16.71,0,203,51,-9999,87,12.7,-9999,168,0,0
607120400,16.71,0,194,52,-9999,87,12.6,-9999,110,3,0
607120500,16.71,0,189,52,-9999,91,12.6,-9999,231,0,0.08601
607120600,16.71,0,84,61,-9999,77,12.8,-9999,77,0,6.795
607120700,16.71,0,335,73,-9999,54,13.3,-9999,3,0,11.27
607120800,16.71,0,298,80,-9999,46,13.8,-9999,16,5,29.42
607120900,16.71,2,353,84,-9999,41,13.8,-9999,88,5,50.75
607121000,16.71,2,289,85,-9999,37,13.7,-9999,340,6,69.5
607121100,16.71,3,36,79,-9999,45,13.7,-9999,22,8,78.53
607121200,16.71,2,94,84,-9999,40,13.7,-9999,94,9,83.69
607121300,16.71,1,229,89,-9999,34,13.7,-9999,327,6,81.45
607121400,16.71,3,33,88,-9999,32,13.6,-9999,293,7,78.18
607121500,16.71,2,292,91,-9999,29,13.6,-9999,293,7,68.29
607121600,16.71,1,266,91,-9999,30,13.6,-9999,271,8,53.67
607121700,16.71,1,268,86,-9999,32,13.6,-9999,224,10,37.59
607121800,16.71,0,273,79,-9999,41,13.2,-9999,295,6,20.73
607121900,16.71,0,260,69,-9999,59,12.9,-9999,258,5,5.161
607122000,16.71,0,95,63,-9999,78,12.8,-9999,255,4,0
607122100,16.71,0,281,62,-9999,77,12.8,-9999,56,10,0
607122200,16.71,0,129,58,-9999,80,12.7,-9999,223,4,0
607122300,16.71,0,269,59,-9999,76,12.7,-9999,244,2,0
607130000,16.71,0,84,55,-9999,83,12.7,-9999,264,5,0
607130100,16.71,0,56,54,-9999,79,12.7,-9999,107,0,0
607130200,16.71,0,90,53,-9999,88,12.7,-9999,256,4,0
607130300,16.71,0,337,51,-9999,86,12.6,-9999,98,3,0
607130400,16.71,0,116,50,-9999,86,12.6,-9999,98,2,0
607130500,16.71,0,133,51,-9999,88,12.6,-9999,230,4,0
607130600,16.71,0,73,62,-9999,65,12.7,-9999,96,3,0.8601
607130700,16.71,0,314,68,-9999,64,13.3,-9999,295,3,2.666
607130800,16.71,0,292,83,-9999,43,13.8,-9999,316,4,36.21
607130900,16.71,0,34,87,-9999,41,13.7,-9999,271,3,54.02
607131000,16.71,4,110,83,-9999,45,13.7,-9999,117,6,66.83
607131100,16.71,2,223,84,-9999,44,13.7,-9999,70,8,79.56
607131200,16.71,3,124,84,-9999,33,13.7,-9999,72,9,84.2
607131300,16.71,2,51,88,-9999,29,13.6,-9999,219,9,83.69
607131400,16.71,2,270,89,-9999,36,13.6,-9999,301,7,78.44
607131500,16.71,1,280,89,-9999,35,13.6,-9999,227,8,67.95
607131600,16.71,2,279,86,-9999,38,13.6,-9999,261,7,53.33
607131700,16.71,3,284,80,-9999,44,13.7,-9999,304,5,30.1
607131800,16.71,3,289,77,-9999,47,13.2,-9999,292,6,20.21
607131900,16.71,4,268,66,-9999,71,12.9,-9999,281,5,4.989
607132000,16.71,0,293,62,-9999,80,12.8,-9999,277,6,0
607132100,16.71,0,281,59,-9999,89,12.8,-9999,282,6,0
607132200,16.71,0,77,57,-9999,91,12.7,-9999,250,5,0
607132300,16.71,0,285,57,-9999,92,12.7,-9999,120,0,0
607140000,16.71,0,266,56,-9999,93,12.7,-9999,276,5,0
607140100,16.71,0,116,56,-9999,94,12.7,-9999,35,0,0
607140200,16.71,0,105,56,-9999,93,12.7,-9999,123,3,0
607140300,16.71,0,226,54,-9999,93,12.7,-9999,108,0,0
607140400,16.71,0,335,53,-9999,94,12.6,-9999,69,0,0
607140500,16.71,0,96,53,-9999,94,12.6,-9999,10,0,0
607140600,16.71,0,72,62,-9999,89,12.8,-9999,97,0,0.172
607140700,16.71,1,299,70,-9999,58,13.3,-9999,72,0,0.6021
607140800,16.71,2,59,81,-9999,49,13.8,-9999,305,4,1.118
607140900,16.71,7,74,76,-9999,59,13.8,-9999,58,5,1.634
607141000,16.71,5,64,78,-9999,54,13.7,-9999,68,12,1.978
607141100,16.71,3,272,82,-9999,46,13.7,-9999,64,11,2.236
607141200,16.71,2,339,85,-9999,43,13.7,-9999,140,9,2.322
607141300,16.71,2,68,83,-9999,43,13.7,-9999,86,10,2.322
607141400,16.71,3,286,87,-9999,37,13.6,-9999,279,7,2.322
607141500,16.71,3,276,86,-9999,38,13.6,-9999,287,7,1.892
607141600,16.71,3,278,85,-9999,40,13.6,-9999,289,7,1.634
607141700,16.71,3,273,83,-9999,40,13.7,-9999,287,6,1.548
607141800,16.71,4,288,78,-9999,46,13.3,-9999,285,5,0.9461
607141900,16.71,1,241,72,-9999,54,12.9,-9999,293,6,0.258
607142000,16.71,0,237,71,-9999,44,12.8,-9999,276,7,0
607142100,16.71,0,255,72,-9999,35,12.8,-9999,256,6,0
607142200,16.71,0,345,70,-9999,39,12.8,-9999,228,7,0
607142300,16.71,0,298,66,-9999,49,12.8,-9999,227,4,0
607150000,16.71,0,183,64,-9999,53,12.7,-9999,271,3,0
607150100,16.71,0,261,62,-9999,80,12.7,-9999,112,3,0
607150200,16.71,0,37,62,-9999,82,12.7,-9999,98,8,0
607150300,16.71,0,288,60,-9999,85,12.7,-9999,101,9,0
607150400,16.71,0,259,59,-9999,89,12.6,-9999,31,4,0
607150500,16.71,3,268,59,-9999,84,12.6,-9999,288,0,0
607150600,16.71,2,289,66,-9999,69,12.8,-9999,277,5,0.172
607150700,16.71,6,71,72,-9999,60,13.3,-9999,78,7,0.5161
607150800,16.71,1,39,78,-9999,49,13.8,-9999,81,12,0.9461
607150900,16.71,2,57,78,-9999,56,13.8,-9999,77,13,1.376
607151000,16.71,11,76,73,-9999,57,13.7,-9999,86,13,1.72
607151100,16.71,8,71,77,-9999,41,13.7,-9999,81,18,2.064
607151200,16.71,1,176,85,-9999,38,13.7,-9999,74,15,2.236
607151300,16.71,2,290,90,-9999,33,13.7,-9999,86,11,2.752
607151400,16.71,1,12,84,-9999,44,13.7,-9999,255,6,2.752
607151500,16.71,3,295,89,-9999,36,13.6,-9999,158,14,2.408
607151600,16.71,2,30,81,-9999,40,13.7,-9999,244,9,1.892
607151700,16.71,1,254,78,-9999,48,13.7,-9999,36,9,1.29
607151800,16.71,5,269,72,-9999,56,13.2,-9999,7,9,0.6881
607151900,16.71,4,278,66,-9999,68,12.9,-9999,292,10,0.08601
607152000,16.71,2,287,65,-9999,67,12.8,-9999,294,10,0
607152100,16.71,0,319,64,-9999,69,12.8,-9999,321,6,0
607152200,16.71,0,357,64,-9999,68,12.7,-9999,279,6,0
607152300,16.71,0,137,64,-9999,73,12.7,-9999,96,6,0
607160000,16.71,5,79,64,-9999,80,12.7,-9999,301,6,0
607160100,16.71,4,285,63,-9999,84,12.7,-9999,100,11,0
607160200,16.71,0,247,62,-9999,83,12.7,-9999,106,8,0
607160300,16.71,0,248,59,-9999,87,12.7,-9999,129,4,0
607160400,16.71,0,25,62,-9999,84,12.6,-9999,236,4,0
607160500,16.71,0,324,61,-9999,89,12.6,-9999,273,6,0
607160600,16.71,0,260,64,-9999,81,12.8,-9999,263,5,0.172
607160700,16.71,6,69,73,-9999,74,13.3,-9999,329,6,0.5161
607160800,16.71,5,60,76,-9999,72,13.8,-9999,74,13,0.8601
607160900,16.71,5,58,79,-9999,62,13.7,-9999,81,14,1.462
607161000,16.71,1,320,84,-9999,49,13.7,-9999,75,10,1.892
607161100,16.71,10,73,80,-9999,53,13.7,-9999,81,14,2.236
607161200,16.71,8,72,78,-9999,65,13.7,-9999,75,19,2.322
607161300,16.71,3,111,84,-9999,51,13.7,-9999,66,19,2.322
607161400,16.71,5,152,82,-9999,54,13.7,-9999,76,13,2.064
607161500,16.71,2,226,85,-9999,45,13.7,-9999,151,10,1.892
607161600,16.71,1,111,79,-9999,55,13.7,-9999,322,8,1.29
607161700,16.71,3,264,79,-9999,56,13.7,-9999,319,8,1.032
607161800,16.71,2,281,73,-9999,63,13.3,-9999,291,7,0.5161
607161900,16.71,1,260,67,-9999,77,12.9,-9999,283,5,0.08601
607162000,16.71,3,276,64,-9999,82,12.8,-9999,253,5,0
607162100,16.71,0,110,62,-9999,87,12.8,-9999,260,5,0
607162200,16.71,0,287,62,-9999,88,12.8,-9999,255,5,0
607162300,16.71,0,243,62,-9999,90,12.7,-9999,271,0,0
607170000,16.71,0,102,60,-9999,91,12.7,-9999,296,4,0
607170100,16.71,0,266,60,-9999,94,12.7,-9999,105,3,0
607170200,16.71,0,111,60,-9999,95,12.7,-9999,104,3,0
607170300,16.71,0,262,61,-9999,96,12.7,-9999,111,3,0
607170400,16.71,2,281,60,-9999,97,12.6,-9999,265,0,0
607170500,16.71,0,15,59,-9999,97,12.6,-9999,291,5,0
607170600,16.71,0,89,59,-9999,97,12.7,-9999,265,0,0
607170700,16.71,3,285,63,-9999,97,12.8,-9999,84,7,0.08601
607170800,16.71,0,313,69,-9999,91,13.8,-9999,108,8,0.6021
607170900,16.71,2,283,71,-9999,79,13.8,-9999,309,9,0.08601
607171000,16.71,0,96,74,-9999,75,13.8,-9999,78,11,0.258
607171100,16.71,7,70,79,-9999,62,13.7,-9999,27,13,1.548
607171200,16.71,1,9,84,-9999,54,13.7,-9999,82,14,2.494
607171300,16.71,3,291,89,-9999,42,13.7,-9999,78,15,2.752
607171400,16.71,3,176,87,-9999,43,13.6,-9999,208,9,2.666
607171500,16.71,1,90,85,-9999,44,13.6,-9999,238,9,3.01
607171600,16.71,1,255,87,-9999,44,13.6,-9999,117,9,2.924
607171700,16.71,1,332,82,-9999,51,13.7,-9999,322,6,1.978
607171800,16.71,1,284,76,-9999,61,13.3,-9999,225,7,1.204
607171900,16.71,0,293,68,-9999,74,12.9,-9999,316,5,0.172
607172000,16.71,0,272,65,-9999,81,12.8,-9999,255,5,0
607172100,16.71,0,62,65,-9999,89,12.8,-9999,296,4,0
607172200,16.71,0,44,65,-9999,91,12.8,-9999,60,6,0
607172300,16.71,0,170,65,-9999,93,12.8,-9999,81,5,0
607180000,16.71,0,293,65,-9999,94,12.7,-9999,113,2,0
607180100,16.71,0,160,63,-9999,94,12.7,-9999,121,3,0
607180200,16.71,0,148,63,-9999,96,12.7,-9999,252,0,0
607180300,16.71,0,263,61,-9999,96,12.7,-9999,77,4,0
607180400,16.71,0,33,62,-9999,96,12.7,-9999,266,0,0
607180500,16.71,0,230,62,-9999,96,12.6,-9999,288,3,0
607180600,16.71,0,114,63,-9999,97,12.9,-9999,294,4,0
607180700,16.71,0,51,69,-9999,88,13.8,-9999,100,4,0.172
607180800,16.71,1,311,84,-9999,52,13.8,-9999,247,3,0.7741
607180900,16.71,2,195,84,-9999,48,13.7,-9999,209,6,0.9461
607181000,16.71,2,347,79,-9999,61,13.7,-9999,231,9,1.548
607181100,16.71,1,284,79,-9999,62,13.7,-9999,183,8,2.58
607181200,16.71,2,45,82,-9999,53,13.7,-9999,140,11,2.15
607181300,16.71,3,209,84,-9999,53,13.7,-9999,114,8,4.129
607181400,16.71,2,17,83,-9999,55,13.7,-9999,233,10,4.645
607181500,16.71,1,23,84,-9999,53,13.7,-9999,217,12,4.043
607181600,16.71,5,71,81,-9999,54,13.7,-9999,218,9,3.182
607181700,16.71,0,36,81,-9999,57,13.7,-9999,86,8,2.15
607181800,16.71,0,283,78,-9999,61,13.2,-9999,28,7,1.118
607181900,16.71,0,0,68,-9999,79,12.9,-9999,287,5,0.172
607182000,16.71,0,12,65,-9999,88,12.8,-9999,80,4,0
607182100,16.71,0,141,64,-9999,92,12.8,-9999,59,5,0
607182200,16.71,0,97,63,-9999,93,12.8,-9999,65,0,0
607182300,16.71,0,86,63,-9999,95,12.7,-9999,71,4,0
607190000,16.71,0,219,63,-9999,96,12.7,-9999,86,3,0
607190100,16.71,1,276,64,-9999,94,12.7,-9999,324,0,0
607190200,16.71,0,71,64,-9999,94,12.7,-9999,288,5,0
607190300,16.71,0,38,63,-9999,95,12.7,-9999,80,6,0
607190400,16.71,0,219,62,-9999,95,12.6,-9999,88,4,0
607190500,16.71,0,20,61,-9999,96,12.6,-9999,219,0,0
607190600,16.71,0,79,63,-9999,96,12.8,-9999,247,3,0
607190700,16.71,1,261,71,-9999,81,13.4,-9999,278,0,0.344
607190800,16.71,4,132,77,-9999,63,13.8,-9999,35,4,0.9461
607190900,16.71,4,82,77,-9999,59,13.7,-9999,151,7,1.806
607191000,16.71,3,61,81,-9999,51,13.7,-9999,74,9,2.58
607191100,16.71,2,119,83,-9999,42,13.7,-9999,153,8,2.494
607191200,16.71,3,204,81,-9999,50,13.7,-9999,58,10,3.871
607191300,16.71,4,267,83,-9999,50,13.7,-9999,148,10,4.645
607191400,16.71,3,166,84,-9999,51,13.7,-9999,240,9,5.247
607191500,16.71,4,224,83,-9999,54,13.7,-9999,222,11,4.645
607191600,16.71,1,8,85,-9999,50,13.7,-9999,230,10,3.698
607191700,16.71,1,24,79,-9999,59,13.7,-9999,290,7,2.494
607191800,16.71,0,264,75,-9999,65,13.3,-9999,25,6,1.29
607191900,16.71,0,275,66,-9999,83,12.8,-9999,32,4,0.258
607192000,16.71,0,259,62,-9999,92,12.8,-9999,83,6,0
607192100,16.71,0,247,62,-9999,94,12.8,-9999,36,8,0
607192200,16.71,0,239,62,-9999,94,12.7,-9999,268,0,0
607192300,16.71,0,41,63,-9999,93,12.8,-9999,239,0,0
607200000,16.71,0,262,62,-9999,94,12.7,-9999,60,0,0
607200100,16.71,1,282,62,-9999,95,12.7,-9999,78,5,0
607200200,16.71,0,179,62,-9999,95,12.7,-9999,300,4,0
607200300,16.71,0,296,62,-9999,95,12.7,-9999,274,4,0
607200400,16.71,0,274,62,-9999,95,12.7,-9999,304,0,0
607200500,16.71,0,273,62,-9999,94,12.6,-9999,284,3,0
607200600,16.71,0,53,62,-9999,94,12.8,-9999,287,2,0
607200700,16.71,0,271,65,-9999,89,13.4,-9999,64,0,0.258
607200800,16.71,2,152,76,-9999,64,13.8,-9999,297,4,1.032
607200900,16.71,1,238,80,-9999,55,13.8,-9999,75,6,1.376
607201000,16.71,2,6,81,-9999,55,13.7,-9999,146,6,2.408
607201100,16.71,3,337,80,-9999,55,13.7,-9999,107,8,4.215
607201200,16.71,2,218,83,-9999,53,13.7,-9999,142,8,5.161
607201300,16.71,5,318,83,-9999,49,13.7,-9999,134,7,8.687
607201400,16.71,4,274,82,-9999,50,13.7,-9999,86,9,10.06
607201500,16.71,2,127,83,-9999,50,13.7,-9999,9,8,10.84
607201600,16.71,2,280,79,-9999,56,13.7,-9999,14,7,11.61
607201700,16.71,0,58,81,-9999,53,13.7,-9999,34,11,7.913
607201800,16.71,0,146,72,-9999,65,13.2,-9999,77,6,4.129
607201900,16.71,0,275,65,-9999,81,12.9,-9999,81,7,0.8601
607202000,16.71,0,264,62,-9999,90,12.8,-9999,252,4,0
607202100,16.71,0,219,61,-9999,92,12.8,-9999,233,5,0
607202200,16.71,0,264,61,-9999,94,12.7,-9999,106,0,0
607202300,16.71,0,284,60,-9999,95,12.7,-9999,266,5,0
607210000,16.71,0,240,61,-9999,96,12.7,-9999,243,3,0
607210100,16.71,0,171,60,-9999,96,12.7,-9999,281,3,0
607210200,16.71,0,243,60,-9999,97,12.7,-9999,62,7,0
607210300,16.71,0,241,60,-9999,97,12.7,-9999,293,3,0
607210400,16.71,2,285,60,-9999,97,12.6,-9999,255,0,0
607210500,16.71,0,311,59,-9999,97,12.6,-9999,52,6,0
607210600,16.71,0,298,61,-9999,97,12.8,-9999,285,4,0.344
607210700,16.71,0,280,72,-9999,75,13.4,-9999,274,5,1.462
607210800,16.71,0,315,77,-9999,61,13.8,-9999,328,4,2.236
607210900,16.71,0,269,84,-9999,50,13.7,-9999,352,6,3.182
607211000,16.71,3,202,79,-9999,61,13.7,-9999,86,5,6.279
607211100,16.71,2,331,85,-9999,49,13.7,-9999,82,12,8.515
607211200,16.71,1,169,86,-9999,46,13.7,-9999,91,9,15.65
607211300,16.71,2,338,88,-9999,44,13.7,-9999,68,9,16.17
607211400,16.71,3,79,86,-9999,50,13.6,-9999,78,11,15.65
607211500,16.71,3,158,87,-9999,40,13.6,-9999,65,8,13.5
607211600,16.71,3,302,86,-9999,38,13.6,-9999,89,10,10.49
607211700,16.71,3,286,84,-9999,43,13.7,-9999,50,9,7.139
607211800,16.71,2,280,78,-9999,55,13.2,-9999,20,9,3.698
607211900,16.71,3,258,70,-9999,70,12.8,-9999,298,7,0.7741
607212000,16.71,0,263,69,-9999,72,12.8,-9999,248,6,0
607212100,16.71,0,235,67,-9999,76,12.8,-9999,287,7,0
607212200,16.71,0,308,66,-9999,79,12.8,-9999,302,4,0
607212300,16.71,0,276,67,-9999,78,12.7,-9999,71,0,0
607220000,16.71,0,100,65,-9999,82,12.7,-9999,284,5,0
607220100,16.71,0,239,65,-9999,82,12.7,-9999,103,3,0
607220200,16.71,0,111,66,-9999,86,12.7,-9999,72,0,0
607220300,16.71,1,359,64,-9999,89,12.7,-9999,71,7,0
607220400,16.71,0,260,64,-9999,92,12.6,-9999,282,5,0
607220500,16.71,0,283,63,-9999,93,12.6,-9999,262,5,0
607220600,16.71,0,103,69,-9999,83,12.8,-9999,312,0,0.6021
607220700,16.71,0,39,81,-9999,57,13.3,-9999,74,5,2.15
607220800,16.71,0,290,90,-9999,45,13.7,-9999,45,3,9.031
607220900,16.71,9,76,79,-9999,57,13.7,-9999,96,5,30.36
607221000,16.71,1,96,87,-9999,46,13.7,-9999,79,15,29.5
607221100,16.71,0,87,84,-9999,50,13.7,-9999,73,11,29.93
607221200,16.71,2,286,90,-9999,44,13.7,-9999,76,7,54.1
607221300,16.71,2,250,94,-9999,38,13.6,-9999,305,9,73.88
607221400,16.71,3,330,89,-9999,45,13.6,-9999,324,6,58.23
607221500,16.71,3,275,97,-9999,34,13.6,-9999,56,13,62.1
607221600,16.71,4,287,91,-9999,37,13.6,-9999,279,7,49.37
607221700,16.71,5,273,83,-9999,51,13.6,-9999,297,6,32.51
607221800,16.71,0,289,82,-9999,54,13.1,-9999,262,8,12.73
607221900,16.71,1,273,73,-9999,67,12.8,-9999,278,7,1.978
607222000,16.71,0,289,69,-9999,75,12.8,-9999,268,6,0
607222100,16.71,0,60,68,-9999,77,12.8,-9999,243,7,0
607222200,16.71,2,59,69,-9999,82,12.8,-9999,93,7,0
607222300,16.71,2,89,71,-9999,76,12.8,-9999,67,8,0
607230000,16.71,2,80,72,-9999,70,12.7,-9999,290,10,0
607230100,16.71,2,226,70,-9999,83,12.7,-9999,284,10,0
607230200,16.71,0,24,69,-9999,87,12.7,-9999,88,15,0
607230300,16.71,0,141,67,-9999,87,12.7,-9999,259,6,0
607230400,16.71,0,326,66,-9999,91,12.7,-9999,103,7,0
607230500,16.71,4,286,66,-9999,87,12.7,-9999,282,4,0
607230600,16.71,0,33,72,-9999,79,12.8,-9999,84,8,0.6881
607230700,16.71,0,75,82,-9999,59,13.3,-9999,115,5,2.408
607230800,16.71,1,13,91,-9999,44,13.7,-9999,215,9,8.085
607230900,16.71,2,81,92,-9999,42,13.7,-9999,162,8,46.02
607231000,16.71,3,207,90,-9999,45,13.6,-9999,140,10,64.16
607231100,16.71,3,68,89,-9999,45,13.6,-9999,209,12,70.01
607231200,16.71,2,281,80,-9999,55,13.6,-9999,235,11,51.95
607231300,16.71,1,279,90,-9999,44,13.6,-9999,65,10,38.71
607231400,16.71,2,286,93,-9999,38,13.6,-9999,80,8,48.17
607231500,16.71,12,106,87,-9999,46,13.6,-9999,68,10,56.77
607231600,16.71,3,276,87,-9999,49,13.6,-9999,106,25,44.3
607231700,16.71,2,270,86,-9999,48,13.6,-9999,132,14,30.02
607231800,16.71,2,284,78,-9999,61,13.2,-9999,235,8,16.26
607231900,16.71,0,42,72,-9999,73,12.9,-9999,297,6,3.698
607232000,16.71,0,73,70,-9999,78,12.8,-9999,255,5,0
607232100,16.71,0,219,70,-9999,79,12.8,-9999,232,2,0
607232200,16.71,0,298,68,-9999,83,12.8,-9999,238,4,0
607232300,16.71,0,115,68,-9999,84,12.7,-9999,284,5,0
607240000,16.71,0,216,67,-9999,89,12.7,-9999,292,4,0
607240100,16.71,1,265,66,-9999,91,12.7,-9999,90,4,0
607240200,16.71,0,341,64,-9999,93,12.7,-9999,108,5,0
607240300,16.71,0,114,64,-9999,95,12.7,-9999,280,0,0
607240400,16.71,0,271,63,-9999,95,12.7,-9999,292,5,0
607240500,16.71,3,268,63,-9999,96,12.7,-9999,263,4,0
607240600,16.71,0,108,67,-9999,93,12.9,-9999,262,6,0.5161
607240700,16.71,0,63,73,-9999,78,13.5,-9999,299,3,1.72
607240800,16.71,0,293,82,-9999,59,13.8,-9999,65,5,5.505
607240900,16.71,1,34,86,-9999,53,13.7,-9999,302,4,25.03
607241000,16.71,0,77,90,-9999,48,13.7,-9999,175,7,54.7
607241100,16.71,5,112,87,-9999,49,13.6,-9999,163,6,69.76
607241200,16.71,4,83,84,-9999,59,13.6,-9999,135,9,47.65
607241300,16.71,4,283,84,-9999,59,13.6,-9999,146,9,16.17
607241400,16.71,7,78,79,-9999,67,13.7,-9999,79,14,16.6
607241500,16.71,1,21,88,-9999,48,13.7,-9999,85,14,17.89
607241600,16.71,3,338,92,-9999,41,13.6,-9999,114,11,36.98
607241700,16.71,0,167,81,-9999,55,13.6,-9999,284,6,30.62
607241800,16.71,1,275,77,-9999,63,13.2,-9999,304,7,15.14
607241900,16.71,2,281,72,-9999,74,12.8,-9999,241,6,2.838
607242000,16.71,0,307,69,-9999,80,12.8,-9999,278,6,0
607242100,16.71,0,278,68,-9999,84,12.8,-9999,240,7,0
